CDU_ID,GEO_CODE,GEO_LABEL,GEO_TYPE,GEO_TYP2,F989,F991,F992,F993,F994,F995,
,,,,,Car or van availability : Total\ Car or van availability - Unit : Households,Car or van availability : No cars or vans in household - Unit : Households,Car or van availability : 1 car or van in household - Unit : Households,Car or van availability : 2 cars or vans in household - Unit : Households,Car or van availability : 3 cars or vans in household - Unit : Households,Car or van availability : 4 or more cars or vans in household - Unit : Households,
115869,E00057070,E00057070,Output Areas and Small Areas,OASA,98,26,53,12,6,1,
115870,E00057071,E00057071,Output Areas and Small Areas,OASA,112,46,52,13,1,0,
115871,E00057072,E00057072,Output Areas and Small Areas,OASA,89,30,35,21,2,1,
115872,E00057073,E00057073,Output Areas and Small Areas,OASA,128,14,63,41,9,1,
115873,E00057074,E00057074,Output Areas and Small Areas,OASA,115,49,48,15,3,0,
115874,E00057075,E00057075,Output Areas and Small Areas,OASA,139,10,60,61,7,1,
115875,E00057076,E00057076,Output Areas and Small Areas,OASA,97,61,25,10,1,0,
115876,E00057077,E00057077,Output Areas and Small Areas,OASA,120,26,61,29,4,0,
115877,E00057078,E00057078,Output Areas and Small Areas,OASA,108,30,57,20,1,0,
115878,E00057079,E00057079,Output Areas and Small Areas,OASA,117,47,54,13,3,0,
115879,E00057080,E00057080,Output Areas and Small Areas,OASA,112,53,43,15,1,0,
115880,E00057081,E00057081,Output Areas and Small Areas,OASA,107,44,52,10,1,0,
115881,E00057082,E00057082,Output Areas and Small Areas,OASA,102,51,41,6,4,0,
115882,E00057083,E00057083,Output Areas and Small Areas,OASA,115,61,39,11,4,0,
115883,E00057084,E00057084,Output Areas and Small Areas,OASA,123,18,77,25,3,0,
115884,E00057085,E00057085,Output Areas and Small Areas,OASA,122,81,33,7,1,0,
115885,E00057086,E00057086,Output Areas and Small Areas,OASA,100,22,48,25,2,3,
115886,E00057087,E00057087,Output Areas and Small Areas,OASA,126,26,64,30,5,1,
115887,E00057088,E00057088,Output Areas and Small Areas,OASA,119,64,43,11,1,0,
115888,E00057089,E00057089,Output Areas and Small Areas,OASA,121,55,54,10,1,1,
115889,E00057090,E00057090,Output Areas and Small Areas,OASA,125,46,61,17,1,0,
115890,E00057091,E00057091,Output Areas and Small Areas,OASA,149,44,66,34,4,1,
115891,E00057092,E00057092,Output Areas and Small Areas,OASA,122,54,51,14,2,1,
115892,E00057093,E00057093,Output Areas and Small Areas,OASA,132,65,46,19,2,0,
115893,E00057094,E00057094,Output Areas and Small Areas,OASA,112,16,59,30,7,0,
115894,E00057095,E00057095,Output Areas and Small Areas,OASA,105,53,35,12,4,1,
115895,E00057096,E00057096,Output Areas and Small Areas,OASA,116,59,43,9,5,0,
115896,E00057097,E00057097,Output Areas and Small Areas,OASA,107,39,48,15,4,1,
115897,E00057098,E00057098,Output Areas and Small Areas,OASA,109,48,39,20,1,1,
115898,E00057099,E00057099,Output Areas and Small Areas,OASA,128,42,63,20,2,1,
115899,E00057100,E00057100,Output Areas and Small Areas,OASA,110,33,47,24,6,0,
115900,E00057101,E00057101,Output Areas and Small Areas,OASA,113,13,52,36,10,2,
115901,E00057102,E00057102,Output Areas and Small Areas,OASA,103,36,57,7,2,1,
115902,E00057103,E00057103,Output Areas and Small Areas,OASA,83,13,41,22,6,1,
115903,E00057104,E00057104,Output Areas and Small Areas,OASA,140,78,54,8,0,0,
115904,E00057105,E00057105,Output Areas and Small Areas,OASA,98,30,50,17,1,0,
115905,E00057106,E00057106,Output Areas and Small Areas,OASA,118,68,39,10,1,0,
115906,E00057107,E00057107,Output Areas and Small Areas,OASA,118,40,53,22,1,2,
115907,E00057108,E00057108,Output Areas and Small Areas,OASA,107,21,52,28,6,0,
115908,E00057109,E00057109,Output Areas and Small Areas,OASA,105,38,48,17,2,0,
115909,E00057110,E00057110,Output Areas and Small Areas,OASA,158,73,61,19,3,2,
115910,E00057111,E00057111,Output Areas and Small Areas,OASA,128,32,58,31,6,1,
115911,E00057112,E00057112,Output Areas and Small Areas,OASA,116,59,44,11,2,0,
115912,E00057113,E00057113,Output Areas and Small Areas,OASA,111,27,57,24,2,1,
115913,E00057114,E00057114,Output Areas and Small Areas,OASA,125,40,62,18,4,1,
115914,E00057115,E00057115,Output Areas and Small Areas,OASA,105,57,33,15,0,0,
115915,E00057116,E00057116,Output Areas and Small Areas,OASA,130,16,60,45,7,2,
115916,E00057117,E00057117,Output Areas and Small Areas,OASA,112,35,53,20,3,1,
115917,E00057118,E00057118,Output Areas and Small Areas,OASA,121,29,55,33,3,1,
115918,E00057119,E00057119,Output Areas and Small Areas,OASA,112,40,42,24,6,0,
115919,E00057120,E00057120,Output Areas and Small Areas,OASA,116,78,35,3,0,0,
115920,E00057121,E00057121,Output Areas and Small Areas,OASA,108,46,46,14,1,1,
115921,E00057122,E00057122,Output Areas and Small Areas,OASA,143,66,65,11,0,1,
115922,E00057123,E00057123,Output Areas and Small Areas,OASA,118,24,61,24,9,0,
115923,E00057124,E00057124,Output Areas and Small Areas,OASA,149,103,38,8,0,0,
115924,E00057125,E00057125,Output Areas and Small Areas,OASA,122,66,45,8,3,0,
115925,E00057126,E00057126,Output Areas and Small Areas,OASA,125,75,39,11,0,0,
115926,E00057127,E00057127,Output Areas and Small Areas,OASA,128,78,49,0,0,1,
115927,E00057128,E00057128,Output Areas and Small Areas,OASA,114,19,59,30,5,1,
115928,E00057129,E00057129,Output Areas and Small Areas,OASA,103,54,39,5,5,0,
115929,E00057130,E00057130,Output Areas and Small Areas,OASA,140,82,51,7,0,0,
115930,E00057131,E00057131,Output Areas and Small Areas,OASA,129,73,48,8,0,0,
115931,E00057132,E00057132,Output Areas and Small Areas,OASA,119,42,63,11,2,1,
115932,E00057133,E00057133,Output Areas and Small Areas,OASA,135,84,39,10,2,0,
115933,E00057134,E00057134,Output Areas and Small Areas,OASA,129,62,56,10,1,0,
115934,E00057135,E00057135,Output Areas and Small Areas,OASA,133,59,49,18,4,3,
115935,E00057136,E00057136,Output Areas and Small Areas,OASA,133,34,66,28,5,0,
115936,E00057137,E00057137,Output Areas and Small Areas,OASA,120,82,29,7,2,0,
115937,E00057138,E00057138,Output Areas and Small Areas,OASA,141,106,30,5,0,0,
115938,E00057139,E00057139,Output Areas and Small Areas,OASA,129,36,56,30,5,2,
115939,E00057140,E00057140,Output Areas and Small Areas,OASA,139,97,36,6,0,0,
115940,E00057141,E00057141,Output Areas and Small Areas,OASA,128,79,44,5,0,0,
115941,E00057142,E00057142,Output Areas and Small Areas,OASA,74,35,31,7,0,1,
115942,E00057144,E00057144,Output Areas and Small Areas,OASA,98,47,37,13,1,0,
115943,E00057145,E00057145,Output Areas and Small Areas,OASA,168,98,46,22,2,0,
115944,E00057146,E00057146,Output Areas and Small Areas,OASA,129,87,39,3,0,0,
115945,E00057147,E00057147,Output Areas and Small Areas,OASA,124,64,53,5,2,0,
115946,E00057148,E00057148,Output Areas and Small Areas,OASA,133,76,43,12,2,0,
115947,E00057149,E00057149,Output Areas and Small Areas,OASA,129,88,34,5,2,0,
115948,E00057150,E00057150,Output Areas and Small Areas,OASA,112,79,29,4,0,0,
115949,E00057151,E00057151,Output Areas and Small Areas,OASA,148,67,70,11,0,0,
115950,E00057152,E00057152,Output Areas and Small Areas,OASA,73,28,37,6,2,0,
115951,E00057153,E00057153,Output Areas and Small Areas,OASA,164,78,65,16,4,1,
115952,E00057154,E00057154,Output Areas and Small Areas,OASA,126,79,40,6,1,0,
115953,E00057155,E00057155,Output Areas and Small Areas,OASA,137,89,43,4,1,0,
115954,E00057156,E00057156,Output Areas and Small Areas,OASA,130,67,46,13,3,1,
115955,E00057157,E00057157,Output Areas and Small Areas,OASA,137,80,48,9,0,0,
115956,E00057158,E00057158,Output Areas and Small Areas,OASA,132,71,50,9,1,1,
115957,E00057159,E00057159,Output Areas and Small Areas,OASA,107,72,28,4,3,0,
115958,E00057160,E00057160,Output Areas and Small Areas,OASA,122,34,62,21,3,2,
115959,E00057161,E00057161,Output Areas and Small Areas,OASA,130,79,40,8,2,1,
115960,E00057162,E00057162,Output Areas and Small Areas,OASA,115,50,54,9,1,1,
115961,E00057163,E00057163,Output Areas and Small Areas,OASA,127,77,35,15,0,0,
115962,E00057164,E00057164,Output Areas and Small Areas,OASA,138,90,40,5,3,0,
115963,E00057165,E00057165,Output Areas and Small Areas,OASA,111,81,29,1,0,0,
115964,E00057166,E00057166,Output Areas and Small Areas,OASA,135,65,56,13,1,0,
115965,E00057167,E00057167,Output Areas and Small Areas,OASA,132,82,42,6,1,1,
115966,E00057169,E00057169,Output Areas and Small Areas,OASA,183,154,27,2,0,0,
115967,E00057170,E00057170,Output Areas and Small Areas,OASA,205,99,77,24,4,1,
115968,E00057171,E00057171,Output Areas and Small Areas,OASA,167,85,63,16,2,1,
115969,E00057172,E00057172,Output Areas and Small Areas,OASA,155,69,63,22,1,0,
115970,E00057173,E00057173,Output Areas and Small Areas,OASA,158,112,41,4,0,1,
115971,E00057175,E00057175,Output Areas and Small Areas,OASA,202,148,51,2,0,1,
115972,E00057176,E00057176,Output Areas and Small Areas,OASA,93,60,30,1,2,0,
115973,E00057177,E00057177,Output Areas and Small Areas,OASA,183,144,38,1,0,0,
115974,E00057178,E00057178,Output Areas and Small Areas,OASA,151,91,48,9,3,0,
115975,E00057179,E00057179,Output Areas and Small Areas,OASA,224,48,123,44,5,4,
115976,E00057180,E00057180,Output Areas and Small Areas,OASA,90,50,33,7,0,0,
115977,E00057181,E00057181,Output Areas and Small Areas,OASA,139,85,50,4,0,0,
115978,E00057182,E00057182,Output Areas and Small Areas,OASA,136,103,26,7,0,0,
115979,E00057183,E00057183,Output Areas and Small Areas,OASA,112,74,29,9,0,0,
115980,E00057184,E00057184,Output Areas and Small Areas,OASA,80,13,39,23,3,2,
115981,E00057185,E00057185,Output Areas and Small Areas,OASA,102,61,33,7,0,1,
115982,E00057186,E00057186,Output Areas and Small Areas,OASA,130,70,47,10,3,0,
115983,E00057187,E00057187,Output Areas and Small Areas,OASA,153,26,81,39,7,0,
115984,E00057188,E00057188,Output Areas and Small Areas,OASA,125,77,42,6,0,0,
115985,E00057189,E00057189,Output Areas and Small Areas,OASA,157,122,33,2,0,0,
115986,E00057190,E00057190,Output Areas and Small Areas,OASA,124,78,36,8,1,1,
115987,E00057191,E00057191,Output Areas and Small Areas,OASA,115,30,67,15,3,0,
115988,E00057192,E00057192,Output Areas and Small Areas,OASA,133,21,76,35,1,0,
115989,E00057193,E00057193,Output Areas and Small Areas,OASA,94,11,42,36,5,0,
115990,E00057194,E00057194,Output Areas and Small Areas,OASA,113,43,57,11,1,1,
115991,E00057195,E00057195,Output Areas and Small Areas,OASA,137,43,57,35,2,0,
115992,E00057196,E00057196,Output Areas and Small Areas,OASA,100,33,53,13,0,1,
115993,E00057197,E00057197,Output Areas and Small Areas,OASA,116,21,64,27,3,1,
115994,E00057198,E00057198,Output Areas and Small Areas,OASA,160,23,78,47,8,4,
115995,E00057199,E00057199,Output Areas and Small Areas,OASA,136,77,49,9,1,0,
115996,E00057200,E00057200,Output Areas and Small Areas,OASA,162,96,53,12,1,0,
115997,E00057202,E00057202,Output Areas and Small Areas,OASA,150,89,50,8,2,1,
115998,E00057204,E00057204,Output Areas and Small Areas,OASA,213,144,60,6,3,0,
115999,E00057205,E00057205,Output Areas and Small Areas,OASA,154,35,75,35,7,2,
116000,E00057206,E00057206,Output Areas and Small Areas,OASA,124,71,41,12,0,0,
116001,E00057207,E00057207,Output Areas and Small Areas,OASA,132,33,81,18,0,0,
116002,E00057208,E00057208,Output Areas and Small Areas,OASA,177,67,65,37,6,2,
116003,E00057209,E00057209,Output Areas and Small Areas,OASA,117,33,51,26,5,2,
116004,E00057210,E00057210,Output Areas and Small Areas,OASA,183,44,86,45,5,3,
116005,E00057211,E00057211,Output Areas and Small Areas,OASA,153,81,61,8,2,1,
116006,E00057212,E00057212,Output Areas and Small Areas,OASA,142,66,50,19,6,1,
116007,E00057213,E00057213,Output Areas and Small Areas,OASA,174,70,77,22,3,2,
116008,E00057214,E00057214,Output Areas and Small Areas,OASA,113,41,54,15,2,1,
116009,E00057215,E00057215,Output Areas and Small Areas,OASA,122,52,45,20,2,3,
116010,E00057216,E00057216,Output Areas and Small Areas,OASA,150,88,44,17,1,0,
116011,E00057217,E00057217,Output Areas and Small Areas,OASA,149,79,50,17,2,1,
116012,E00057218,E00057218,Output Areas and Small Areas,OASA,143,93,37,10,3,0,
116013,E00057220,E00057220,Output Areas and Small Areas,OASA,192,111,69,11,0,1,
116014,E00057221,E00057221,Output Areas and Small Areas,OASA,169,88,66,13,2,0,
116015,E00057222,E00057222,Output Areas and Small Areas,OASA,222,169,45,8,0,0,
116016,E00057223,E00057223,Output Areas and Small Areas,OASA,176,118,51,7,0,0,
116017,E00057225,E00057225,Output Areas and Small Areas,OASA,165,83,60,18,4,0,
116018,E00057226,E00057226,Output Areas and Small Areas,OASA,154,98,49,7,0,0,
116019,E00057227,E00057227,Output Areas and Small Areas,OASA,171,42,63,55,9,2,
116020,E00057228,E00057228,Output Areas and Small Areas,OASA,175,16,96,57,5,1,
116021,E00057229,E00057229,Output Areas and Small Areas,OASA,129,29,63,35,2,0,
116022,E00057230,E00057230,Output Areas and Small Areas,OASA,146,41,66,36,2,1,
116023,E00057231,E00057231,Output Areas and Small Areas,OASA,172,18,92,48,11,3,
116024,E00057232,E00057232,Output Areas and Small Areas,OASA,198,47,101,36,10,4,
116025,E00057233,E00057233,Output Areas and Small Areas,OASA,124,50,44,25,5,0,
116026,E00057234,E00057234,Output Areas and Small Areas,OASA,124,48,43,16,14,3,
116027,E00057235,E00057235,Output Areas and Small Areas,OASA,140,23,71,39,7,0,
116028,E00057236,E00057236,Output Areas and Small Areas,OASA,129,23,65,33,7,1,
116029,E00057238,E00057238,Output Areas and Small Areas,OASA,171,36,94,34,3,4,
116030,E00057239,E00057239,Output Areas and Small Areas,OASA,121,23,60,31,6,1,
116031,E00057240,E00057240,Output Areas and Small Areas,OASA,115,67,32,12,4,0,
116032,E00057241,E00057241,Output Areas and Small Areas,OASA,137,93,39,5,0,0,
116033,E00057242,E00057242,Output Areas and Small Areas,OASA,102,46,38,17,1,0,
116034,E00057244,E00057244,Output Areas and Small Areas,OASA,220,30,101,77,6,6,
116035,E00057245,E00057245,Output Areas and Small Areas,OASA,144,67,66,10,1,0,
116036,E00057246,E00057246,Output Areas and Small Areas,OASA,128,99,26,2,0,1,
116037,E00057247,E00057247,Output Areas and Small Areas,OASA,134,41,60,26,5,2,
116038,E00057248,E00057248,Output Areas and Small Areas,OASA,132,64,58,9,1,0,
116039,E00057249,E00057249,Output Areas and Small Areas,OASA,118,12,65,33,6,2,
116040,E00057250,E00057250,Output Areas and Small Areas,OASA,115,54,44,15,2,0,
116041,E00057251,E00057251,Output Areas and Small Areas,OASA,134,17,74,40,2,1,
116042,E00057252,E00057252,Output Areas and Small Areas,OASA,145,43,63,32,5,2,
116043,E00057253,E00057253,Output Areas and Small Areas,OASA,149,46,74,23,6,0,
116044,E00057254,E00057254,Output Areas and Small Areas,OASA,169,103,52,14,0,0,
116045,E00057255,E00057255,Output Areas and Small Areas,OASA,173,94,58,19,2,0,
116046,E00057256,E00057256,Output Areas and Small Areas,OASA,105,72,30,3,0,0,
116047,E00057257,E00057257,Output Areas and Small Areas,OASA,104,69,34,1,0,0,
116048,E00057258,E00057258,Output Areas and Small Areas,OASA,120,59,52,9,0,0,
116049,E00057259,E00057259,Output Areas and Small Areas,OASA,73,44,25,3,0,1,
116050,E00057261,E00057261,Output Areas and Small Areas,OASA,111,64,38,9,0,0,
116051,E00057262,E00057262,Output Areas and Small Areas,OASA,156,54,69,29,3,1,
116052,E00057264,E00057264,Output Areas and Small Areas,OASA,150,108,31,8,2,1,
116053,E00057265,E00057265,Output Areas and Small Areas,OASA,164,76,75,12,1,0,
116054,E00057266,E00057266,Output Areas and Small Areas,OASA,126,66,47,11,1,1,
116055,E00057267,E00057267,Output Areas and Small Areas,OASA,149,77,50,17,5,0,
116056,E00057268,E00057268,Output Areas and Small Areas,OASA,81,40,29,11,1,0,
116057,E00057269,E00057269,Output Areas and Small Areas,OASA,71,41,25,5,0,0,
116058,E00057270,E00057270,Output Areas and Small Areas,OASA,129,84,40,5,0,0,
116059,E00057271,E00057271,Output Areas and Small Areas,OASA,93,57,30,6,0,0,
116060,E00057272,E00057272,Output Areas and Small Areas,OASA,125,79,41,4,1,0,
116061,E00057273,E00057273,Output Areas and Small Areas,OASA,131,85,29,14,2,1,
116062,E00057274,E00057274,Output Areas and Small Areas,OASA,134,84,47,2,0,1,
116063,E00057275,E00057275,Output Areas and Small Areas,OASA,89,56,25,5,2,1,
116064,E00057276,E00057276,Output Areas and Small Areas,OASA,143,68,60,13,2,0,
116065,E00057277,E00057277,Output Areas and Small Areas,OASA,103,61,38,3,1,0,
116066,E00057278,E00057278,Output Areas and Small Areas,OASA,106,63,34,9,0,0,
116067,E00057280,E00057280,Output Areas and Small Areas,OASA,82,46,28,4,4,0,
116068,E00057281,E00057281,Output Areas and Small Areas,OASA,134,63,61,9,1,0,
116069,E00057282,E00057282,Output Areas and Small Areas,OASA,115,63,45,6,1,0,
116070,E00057283,E00057283,Output Areas and Small Areas,OASA,92,56,30,6,0,0,
116071,E00057284,E00057284,Output Areas and Small Areas,OASA,111,52,43,11,5,0,
116072,E00057285,E00057285,Output Areas and Small Areas,OASA,166,96,52,17,1,0,
116073,E00057286,E00057286,Output Areas and Small Areas,OASA,86,20,45,18,3,0,
116074,E00057287,E00057287,Output Areas and Small Areas,OASA,154,77,49,23,1,4,
116075,E00057288,E00057288,Output Areas and Small Areas,OASA,100,26,54,16,2,2,
116076,E00057289,E00057289,Output Areas and Small Areas,OASA,118,31,60,22,3,2,
116077,E00057290,E00057290,Output Areas and Small Areas,OASA,139,92,39,6,0,2,
116078,E00057291,E00057291,Output Areas and Small Areas,OASA,108,69,31,7,1,0,
116079,E00057292,E00057292,Output Areas and Small Areas,OASA,102,61,35,5,1,0,
116080,E00057293,E00057293,Output Areas and Small Areas,OASA,133,102,28,1,2,0,
116081,E00057294,E00057294,Output Areas and Small Areas,OASA,96,54,35,6,1,0,
116082,E00057295,E00057295,Output Areas and Small Areas,OASA,140,94,37,8,0,1,
116083,E00057296,E00057296,Output Areas and Small Areas,OASA,144,102,30,10,2,0,
116084,E00057297,E00057297,Output Areas and Small Areas,OASA,51,26,17,5,3,0,
116085,E00057298,E00057298,Output Areas and Small Areas,OASA,122,77,39,6,0,0,
116086,E00057300,E00057300,Output Areas and Small Areas,OASA,188,152,29,7,0,0,
116087,E00057303,E00057303,Output Areas and Small Areas,OASA,103,52,38,12,1,0,
116088,E00057304,E00057304,Output Areas and Small Areas,OASA,122,60,44,15,1,2,
116089,E00057305,E00057305,Output Areas and Small Areas,OASA,101,71,28,1,1,0,
116090,E00057307,E00057307,Output Areas and Small Areas,OASA,79,37,33,8,1,0,
116091,E00057309,E00057309,Output Areas and Small Areas,OASA,163,109,44,8,2,0,
116092,E00057310,E00057310,Output Areas and Small Areas,OASA,136,85,38,11,2,0,
116093,E00057311,E00057311,Output Areas and Small Areas,OASA,71,57,10,3,0,1,
116094,E00057312,E00057312,Output Areas and Small Areas,OASA,149,120,27,2,0,0,
116095,E00057313,E00057313,Output Areas and Small Areas,OASA,194,149,43,2,0,0,
116096,E00057315,E00057315,Output Areas and Small Areas,OASA,115,50,46,18,1,0,
116097,E00057316,E00057316,Output Areas and Small Areas,OASA,139,40,84,14,0,1,
116098,E00057321,E00057321,Output Areas and Small Areas,OASA,235,123,89,18,5,0,
116099,E00057322,E00057322,Output Areas and Small Areas,OASA,132,90,36,6,0,0,
116100,E00057323,E00057323,Output Areas and Small Areas,OASA,157,118,37,2,0,0,
116101,E00057325,E00057325,Output Areas and Small Areas,OASA,151,117,29,4,1,0,
116102,E00057326,E00057326,Output Areas and Small Areas,OASA,76,44,26,6,0,0,
116103,E00057327,E00057327,Output Areas and Small Areas,OASA,81,62,17,2,0,0,
116104,E00057328,E00057328,Output Areas and Small Areas,OASA,147,92,49,6,0,0,
116105,E00057329,E00057329,Output Areas and Small Areas,OASA,131,95,31,5,0,0,
116106,E00057330,E00057330,Output Areas and Small Areas,OASA,114,74,33,7,0,0,
116107,E00057331,E00057331,Output Areas and Small Areas,OASA,87,49,34,4,0,0,
116108,E00057332,E00057332,Output Areas and Small Areas,OASA,94,67,23,2,0,2,
116109,E00057333,E00057333,Output Areas and Small Areas,OASA,149,80,62,5,1,1,
116110,E00057334,E00057334,Output Areas and Small Areas,OASA,116,9,35,62,9,1,
116111,E00057335,E00057335,Output Areas and Small Areas,OASA,126,11,51,47,14,3,
116112,E00057336,E00057336,Output Areas and Small Areas,OASA,130,15,65,40,7,3,
116113,E00057337,E00057337,Output Areas and Small Areas,OASA,128,12,58,48,7,3,
116114,E00057338,E00057338,Output Areas and Small Areas,OASA,127,59,50,15,2,1,
116115,E00057339,E00057339,Output Areas and Small Areas,OASA,141,20,80,32,9,0,
116116,E00057340,E00057340,Output Areas and Small Areas,OASA,124,34,59,26,3,2,
116117,E00057341,E00057341,Output Areas and Small Areas,OASA,132,10,64,50,5,3,
116118,E00057342,E00057342,Output Areas and Small Areas,OASA,119,12,54,42,9,2,
116119,E00057343,E00057343,Output Areas and Small Areas,OASA,150,13,83,45,8,1,
